2022-09-20 23:58:01,글로벌 경제,이데일리 ,유엔 사무총장 화석연료 기업 횡재세 부과 공식 요청,구테흐스 사무총장 유엔총회 첫날 연설 화석연료 기업들 수천억달러 벌어들여 안토니우 구테흐스 유엔 사무총장이 20일 현지시간 미국 뉴욕 유엔본부에서 열린 제77차 유엔총회 일반토의 첫날 연설에서 발언하고 있다. 사진 AFP 제공 뉴욕 이데일리 김정남 특파원 “주요 선진국들의 화석연료 기업들에게 횡재세를 부과해야 한다.” 안토니우 구테흐스 유엔 사무총장은 20일 현지시간 미국 뉴욕 유엔본부에서 열린 제77차 유엔총회 일반토의 첫날 연설에서 “가계 예산이 쪼그라들고 지구가 불타는 와중에 화석연료 기업들은 보조금과 횡재 이익으로 수천억달러를 벌어들였다”며 이렇게 말했다. 이번 연설은 전 세계 정상들과 고위급 인사들이 총집결한 가운데 이뤄졌다. 구테흐스 사무총장은 횡재세 부과를 공식 요청하면서 “ 화석연료 기업 외에 탄소 오염에 동의하고 투자하는 은행 사모펀드 자산운용사 기타 금융기관 역시 책임을 져야 한다”고 주장했다. 구테흐스 사무총장은 지난달 초 글로벌위기대응그룹 GCRG 보고서 발간을 계기로 횡재세 부과를 공론화했고 이번 유엔총회에서는 이를 본격적으로 거론했다. 그는 “화석연료를 하루아침에 중단할 수는 없다”면서도 “하지만 이제는 화석연료 생산자와 투자자 등에게 주의를 기울여야 할 때”라고 강조했다. 그는 아울러 우크라이나 전쟁으로 인한 식량 위기를 경고하면서 “올해는 충분한 식량이 있지만 분배가 문제”라며 “다만 비료시장이 안정되지 않는다면 내년에는 식량 공급 그 자체가 문제가 될 것”이라고 우려했다. 구테흐스 사무총장은 “러시아산 비료 수출에 대한 남아있는 장벽을 모두 없애는 것이 필수적”이라며 “지금 행동하지 않는다면 전 세계적인 비료 부족이 식량 부족으로 번질 것”이라고 지적했다. 안토니우 구테흐스 유엔 사무총장이 20일 현지시간 미국 뉴욕 유엔본부에서 열린 제77차 유엔총회 일반토의 첫날 연설에서 발언하고 있다.,https://n.news.naver.com/mnews/article/018/0005321561,연설 선진국 김정남 예산 유엔본부
2022-09-20 23:39:01,글로벌 경제,한국경제 ,테슬라 휴머노이드 로봇 투입 확대 위해 인력 채용 중,로이터 보도 테슬라봇 관련 20개 직무 채용공고 내 단기적으로 휴머노이드 수천대 공장에 배치 목표 이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓 에 게재된 기사입니다. 사진 REUTERS 테슬라 TSLA 가 전기차 제조 공장에 휴머노이드 로봇 투입 계획을 본격 추진중인 것으로 알려졌다. 20일 현지시간 로이터는 테슬라가 테슬라 봇 혹은 옵티머스로 알려진 휴머노이드 로봇과 관련한 채용 공고를 내고 관련 인력을 모집중이라고 보도했다. 채용 공고를 통해 테슬라는 ‘액츄에이터’와 같은 주요 로봇 부품 설계 직무를 포함 테슬라봇에 관련된 20개 직무를 모집중이다. 이를 통해 테슬라는 단기적으로는 수천대의 휴머노이드 로봇을 공장에 배치하고 향후 전세계수백만대로 확대한다는 야심찬 계획을 세우고 있다고 밝혔다. 이에 앞서 테슬라의 CEO 일론 머스크는 이달 말로 계획한 AI 데이 에서 프로젝트 옵티머스의 프로토타입 로봇을 공개할 것이며 생산은 내년에 시작될 수 있다고 말했다. 머스크에 따르면 옵티머스는 초기에는 공장 주변의 움직이는 부품을 포함하여 위험하거나 지루한 작업을 수행하게 된다. 로이터가 인터뷰한 로봇 전문가에 따르면 그러나 테슬라는 공장이나 가정용 ‘범용’로봇 정도의 기술을 보여줄 것이라는 회의론에 직면해 있다. NASA 미우주항공국 의 덱스터러스 로봇 팀 책임자인 숀 아지미는 자율주행 자동차가 생각만큼 쉽지 않은 것처럼 인간형 로봇도 마찬가지”라고 지적했다. 2015년에 설립된 휴머노이드 로봇 회사인 어질러티 로보틱스의 최고기술책임자 조나단 허스트는 휴머노이드 로봇 기술이 “이제야 코너를 돌기 시작했다”고 밝혔다. 애리조나 주립대학의 인간 시스템 공학 교수인 낸시 쿡도 테슬라의 휴머노이드 로봇이 성공하려면 스크립트에 없는 여러 가지 행동을 하는 모습을 보여 주는 등의 능력이 필요할 것이라고 지적했다. 이렇게 되면 주가가 급등할 것이라고 로이터는 덧붙였다. 머스크는 4년전에는 공장 로봇에 대한 지나친 의존이 생산지옥으로 몰아 넣는다고 비난한 바 있다. 기술자가 복잡한 로봇을 유지 관리하는 비용이 조립을 수행할 사람을 고용하는 비용보다 더 비싸다고 말하기도 했다. 그러나 최근에는 로봇 사업이 궁극적으로 테슬라의 자동차보다 더 많은 가치를 창출할 것이라는 입장으로 선회했다. 휴머노이드 로봇은 이미 혼다 자동차와 현대 자동차의 보스톤 다이내믹스 등에서 개발중이다.,https://n.news.naver.com/mnews/article/015/0004752142,수백만 사업 고용 프로토타입 로봇
2022-09-20 23:29:08,글로벌 경제,뉴시스 ,홍콩 코로나 신규감염 5594명...누적 171만9349명,기사내용 요약 추가 사망 7명·총 9908명...제5파 동안 9695명 숨져 서울 뉴시스 이재준 기자 코로나19가 오미크론 변이 BA.4와 BA.5를 중심으로 퍼지는 홍콩에서 신규 환자가 5000명대로 줄어 발병했고 추가 사망자는 7명이 나왔다. 동망 동망 과 성도일보 성도일보 등에 따르면 홍콩 위생방호센터 전염병처는 20일 전날보다 666명 적은 5594명이 코로나19에 새로 걸려 총 확진자가 171만9349명으로 늘었다고 밝혔다. 전일 감염자는 6260명 18일 7322명 17일 8278명 16일 8999명 15일 8187명 14일 7579명 13일 7218명 12일 7938명 11일 9033명 10일 9787명 9일 1만76명 8일 1만1091명 7일 1만194명 6일 9373명 5일 1만21명 4일 1만683명 3일 1만426명 2일 9901명 1일 1만586명 8월31일 9495명 30일 8848명 29일 8488명 28일 9708명 27일 8457명 26일 7835명 25일 8579명 24일 7884명 23일 6654명 22일 6617명 21일 6513명 20일 6389명 19일 6445명 18일 6054명 17일 5757명 16일 5162명 15일 4896명 14일 4979명 13일 5308명 12일 4439명 11일 4376명 10일 4593명 9일 4045명 8일 4040명 7일 4274명 6일 4602명 5일 4428명 4일은 지난 4월1일 이래 4개월여 만에 5000명을 넘은 5020명이 감염했다. 일일 확진자는 3일 4547명 2일 4123명 1일 4254명 7월 31일 4631명 15일 3574명 1일 2318명 6월30일 2358명 28일 1685명 15일 1047명 14일 752명 8일 558명 4일 446명 3일 499명 2일 489명 1일 505명 5월31일 329명 1일 300명 4월30일 363명이다. 전염병처는 새 환자 중 135명이 외부에서 유입했고 5459명은 홍콩에서 지역 감염했다고 전했다. 대면수업을 하는 589개 각급학교에서 학생 878명과 교직원 1129명 합쳐서 1007명이 코로나19에 감염했다. 이날 확진자 가운데 1467명은 핵산검사로 확진 판정을 받았고 4127명이 신속항원 검사로 양성반응을 확인했다. 지난 1월 초 제5파가 시작한 이래 누적 확진자는 169만9437명이다. 전염병처는 새로 7명이 숨졌다고 발표했다. 남성 4명과 여성 3명이고 나이는 43 92세다. 모두 만성질환자이며 6명은 백신을 3차까지 다 맞지 않았다. 홍콩에선 백신을 접종하지 않을 경우 사망률이 60배 이상 높다. 제5파 이래 누적 사망자는 9695명이다. 치사율은 0.64%이다. 전체 사망자는 9908명이다. 현재 코로나19 확진자 2506명이 입원 치료 중이다.,https://n.news.naver.com/mnews/article/003/0011429943,코로나 백신 사망률 감염 홍콩
2022-09-20 23:16:29,글로벌 경제,뉴시스 ,뉴욕 증시 미 장기금리 상승에 반락 개장...다우 1.17%↓ 나스닥 0.92%↓,서울 뉴시스 이재준 기자 미국 뉴욕 증시는 20일 연방준비제도 Fed 연준 의 금융긴축 장기화 관측에 장기금리가 치솟으면서 매도 선행으로 반락 출발했다. 뉴욕증권거래소 NYSE 에서 이날 오전 9시51분 한국시간 오후 10시51분 시점에 다우존스 30 산업 평균지수는 전일 대비 363.34 포인트 1.17% 내려간 3만656.34로 거래됐다. 스탠더드 앤드 푸어스 S P 500 지수는 전일보다 44.95 포인트 1.15% 떨어진 3854.94를 기록했다. 기술주 중심의 나스닥 종합지수는 1만14296.46으로 전일에 비해 105.56 포인트 0.92% 밀렸다. 미국 장기금리는 11년 만에 고수준을 연일 경신하며 장에 부담을 주고 있다. 연방공개시장위원회 FOMC 20 21일 결과 발표를 앞두고 매파적인 내용이 될 것이라는 경계감도 매수를 위축시키고 있다. 장기금리는 일시 전일보다 0.10% 오른 3.59%로 2011년 4월 이래 최고치를 기록했다. 금융정책 영향을 많이 받는 2년물 금리는 이른 아침에 3.99%까지 뛰어올라 2007년 10월 이후 15년 만에 고수준을 찍었다. FOMC는 3차례 연속 0.75% 포인트 기준금리를 올릴 것으로 점쳐지고 있다. 경기 민감주와 소비 관련주를 중심으로 매물이 출회하고 있다. 맥도널드가 0.46% 코카콜라 0.61% 월마트 0.64% 의약품주 머크 0.81% 떨어지고 있다. 채권금리 상승에 상대적으로 고가인 고 고 주가수익율 PER 기술주도 약세를 면치 못하고 있다. 소프트웨어주 마이크로소프트 0.91% 인텔 1.14% 버라이즌 커뮤니케이션 1.27% 내리고 있다.,https://n.news.naver.com/mnews/article/003/0011429940,채권 연일 고가 금융정책 금융긴축
2022-09-20 23:06:01,글로벌 경제,매일경제 ,스웨덴 금리 1%P 인상…30년만에 최대,7월 캐나다 이후 첫 울트라스텝 스웨덴 중앙은행이 20일 현지시간 울트라스텝 기준금리를 1.0%포인트 인상 을 단행했다. 이는 스웨덴이 인플레이션 목표치를 설정해 관리해온 1993년 이후 29년 만의 최대 폭 인상이다. 파이낸셜타임스 FT 에 따르면 스웨덴 중앙은행은 이날 파격적인 금리 인상으로 기준금리를 1.75%로 끌어올렸다. 서방 주요국 중 기준금리를 1%포인트 올린 곳은 지난 7월 캐나다 이후 스웨덴이 처음이라고 FT는 전했다. 이번 금리 인상 폭은 시장 전망치인 0.75%포인트를 웃돌며 9월 미국 금리 결정을 앞두고 단행됐다. 매체는 향후 이틀 내 미국 영국 스위스 노르웨이 등이 줄줄이 0.5 0.75%포인트의 금리 인상을 단행할 것이라고 전망했다. 스웨덴 중앙은행은 인플레이션이 너무 높다 면서 가계 구매력이 떨어져 가계와 기업 모두 재무계획을 세우는 데 어려움을 겪고 있다 고 금리 인상 배경을 설명했다. 코로나19 대유행으로 인한 수급 불균형 러시아의 우크라이나 침공에 따른 원자재와 에너지 공급난으로 물가가 치솟고 있다고 중앙은행은 판단했다. 지난 8월 스웨덴의 소비자물가 상승률은 9%로 1991년 이후 가장 높았다. 중앙은행은 인플레이션을 목표치로 되돌리려면 통화정책을 더욱 강화해야 한다 면서 금리 인상이 장기적으로 인플레이션 위험을 줄일 것 이라고 했다. 스웨덴은 11월에 추가로 금리를 0.5%포인트 올리고 내년 2월엔 0.25%포인트 인상할 것임을 시사했다. 노르데아 은행의 한 수석 애널리스트는 스웨덴 중앙은행은 훨씬 뒤처져 있으며 이제 따라잡기 위해 노력하고 있다 고 말했다.,https://n.news.naver.com/mnews/article/009/0005019838,우크라이나 스위스 서방 인플레이션 스웨덴
2022-09-20 23:00:48,글로벌 경제,뉴시스 ,대만 코로나 신규 4만4747명·총 604만3539명...33명 사망,서울 뉴시스 이재준 기자 오미크론 변이와 하위변이를 중심으로 코로나19가 퍼지는 대만에서 20일 신규환자가 4만4747명으로 나흘 만에 4만명대로 늘어나고 추가 사망자도 전날보다 2명 적은 33명이 나왔다. 중앙통신과 연합보 연합보 중국시보 중국시보 등에 따르면 코로나19 대책본부인 중앙유행병 지휘센터는 이날 확진자 가운데 대만 안에서 4만4500명이 생기고 외국에선 247명이 들어왔다고 발표했다. 전날 감염자는 2만8449명 18일 3만9569명 17일 3만9628명 16일 4만1670명 15일 4만5470명 14일 4만9708명 13일 4만7051명 12일 2만5583명 11일 3만2128명 10일 3만5830명 9일 3만4260명 8일 3만5124명 7일 4만1296명 6일 3만6707명 5일 2만4103명 4일 3만4358명 3일 3만2812명 2일 3만3483명 1일 3만4118명 8월31일 3만4623명 30일 3만1488명 29일 2만448명 28일 2만6765명 27일 2만5901명 26일 2만6761명 25일 2만7275명 24일 2만8570명 23일 2만6382명 22일 1만6911명 21일 2만2397명 20일 2만2161명 19일 2만2819명 18일 2만3425명 17일 2만4873명 16일 2만3172명 15일 1만5792명 14일 2만1092명 13일 2만1289명 12일 2만1989명 11일 2만2909명 10일 2만3808명 9일 2만3669명 8일 1만5412명 7일 2만2044명 6일 1만9965명 5일 2만1577명 4일 2만2959명 3일 2만3919명 2일 2만3556명 1일 1만6584명 7월 31일 2만1069명 15일 2만5310명 1일 3만5800명 6월30일 3만8942명 1일 8만8293명 5월31일 8만705명 1일 1만7085명 4월30일 1만5149명이다. 대만 내 새 감염자는 22개 현시에서 발생했으며 남성 2만865명 여성 2만3621명이고 164은 확인하고 있다. 나이는 5세 미만에서 90대 사이다. 신베이시에서 9289명 타이중시 5877명 타이베이시 5229명 타오위안시 4091명 가오슝시 3717명 타이난시 2790명 장화현 2310명 신주현 1197명 핑둥현 1180명 이란현 1176명 먀오리현 1094명 윈린현 1088명 난터우현 993명 신주시 930명 지룽시 809명 화롄현 758명 자이현 736명 자이시 478명 타이둥현 385명 진먼현 197명 펑후현 143명 롄장현 33명이다. 외부 유입 감염자는 남성 140명 여성 107명이다. 나이는 5세 미만에서 80대까지다. 베트남에서 17명 싱가포르 8명 독일 7명 태국 6명 말레이시아 4명 미국과 필리핀 각 3명 인도네시아 2명 한국과 아랍에미리트 UAE 일본 1명씩 유입했고 194명은 출발 국가를 조사하고 있다. 누적 대만 코로나 감염자는 총 604만3539명에 달했다. 대만 안에서 601만820명 국외 유입이 3만2665명 친선함대 36명 항공기 2명 불명 1명 조사 중 14명이다. 코로나19 환자는 작년 5월10일 100명 미만이다가 이후 1년4개월 열흘간 크게 증대하면서 이날까지 604만3450명 가까이 늘어났다. 지휘센터는 코로나19 환자 가운데 이날 33명이 새로 사망했다고 전했다. 남성 15명 여성 18명으로 연령이 60대에서 90대 사이다. 29명이 만성질환자이고 25명이 백신을 3차까지 다 맞지 않았다. 이제껏 코로나19 감염자 중 1만604명이 숨졌다. 이중 16명은 국외 유입자다.,https://n.news.naver.com/mnews/article/003/0011429939,필리핀 유행병 지룽시 대만 중국시보
2022-09-20 22:51:55,글로벌 경제,뉴스1 ,뉴욕개장 미연준. 금리인상 우려에…주요 증시 이틀째 하락 출발,미국 연방준비제도이사회 건물 ⓒ 로이터 뉴스1 서울 뉴스1 정윤미 기자 20일 현지시간 미국 뉴욕의 3대 지수가 전날에 이어 이틀 연속 하락 출발했다. 로이터통신에 따르면 이날 뉴욕증권거래소 NYSE 에서 다우존스 산업평균지수는 전장 대비 131.2포인트 0.42% 떨어진 3만875.23으로 거래를 시작했다. 스탠더드앤드푸어스 S P 500지수는 24.7포인트 0.63% 줄어든 3875.23으로 기술주 중심의 나스닥종합지수는 94.9포인트 0.82% 하락한 1만1440.143으로 장을 열었다. 이 같은 하락 출발 요인에 대해 로이터는 새로운 경제 전망과 이례적인 인플레이션 물가상승 을 잠재우기 위해 이번주 미 연방준비제도이사회가 또다시 금리 인상할 것이라는 관측이 지배적인 가운데 투자 심리가 얼어붙은 것이라고 진단했다.,https://n.news.naver.com/mnews/article/421/0006345528,제도 시작 연방 물가 인플레이션
2022-09-20 22:50:32,글로벌 경제,뉴시스 ,7월 유로존 경상수지 27조원 적자…전월 흑자서 대폭 역전,서울 뉴시스 이재준 기자 유로존 유로 사용 19개국 7월 경상수지 계절조정치 는 199억 유로 약 27조6717억원 적자를 냈다. 이는 6월 42억 유로 흑자에서 역전해 대폭 적자로 돌아선 것이다. 마켓워치와 AFP 통신 등에 따르면 유럽중앙은행 ECB 은 20일 석유와 천연가스 가격의 급등으로 역외 수입이 확대하면서 이같이 경상수지 적자를 기록했다고 발표했다. 7월 경상수지는 지난해 동월보다는 289억 유로 흑자를 보았다. 유로존 경상수지는 지난 10년 동안 수출 호조를 배경으로 대폭 흑자를 계상했지만 지난 2월 말 러시아의 우크라이나 침공을 계기로 천연가스와 금속의 수입가격이 치솟으면서 상황이 일변했다. 7월까지 1년간 경상흑자는 역내총생산 GDP 대비 0.5%로 전년의 3.1%에서 크게 축소했다.,https://n.news.naver.com/mnews/article/003/0011429938,확대 중앙은행 유로 석유 천연가스
2022-09-20 22:36:30,글로벌 경제,머니투데이 ,속보뉴욕증시 하락출발...다우 0.8%↓,뉴욕증시가 하락 출발했다. 20일 현지시간 오전 9시35분 현재 다우지수와 S P500지수는 각각 0.82% 0.81% 하락 중이다. 나스닥지수는 0.65% 하락하고 있다.,https://n.news.naver.com/mnews/article/008/0004796815,뉴욕증시 출발 각각 다우지수 속보
2022-09-20 22:31:04,글로벌 경제,파이낸셜뉴스 ,스웨덴 중앙은 기준금리 1.0%p 파격 인상,스웨덴 크로나화 통화가치 하락 높은 인플레이션 등이 원인 스웨덴 통화 크로나화 사진.EPA 연합뉴스 파이낸셜뉴스 스톡홀름 스웨덴 박소현 기자 스웨덴 중앙은행이 20일 현지시간 기준금리를 1.0% 포인트 인상하는 울트라 스텝 을 단행했다. 미국 금리인상에 앞선 조치로 시장 예상치인 0.75%포인트 인상 자이언트 스텝 뛰어넘는 결정이다. 스웨덴 공영방송 SVT에 따르면 스웨덴 중앙은행은 이날 기준금리를 1.75%로 1.0%포인트 인상한다고 밝혔다. 이는 스웨덴이 인플레이션 목표를 도입한 지난 1993년 이후 약 30년 만의 가장 큰 증가폭이다. 스테판 잉베스 스웨덴 중앙은행 총재는 기자회견에서 인플레이션이 너무 높아 가계와 기업에 문제를 일으키고 있다 면서 우리는 통화 정책에 따라 행동해야 한다 고 기준금리 인상 배경을 설명했다. 지난해 8월부터 지난 8월까지 스웨덴의 소비자물가 CPIF 상승률은 9%에 달했다. 그는 향후 6개월 동안 금리가 더 상승할 것을 시사하기도 했다. 스웨덴 중앙은행 측은 보도자료에서 향후 인플레이션 추세를 평가하기는 여전히 어렵다 면서도 중앙은행은 인플레이션이 목표치로 회복되도록 하는 데 필요한 방식으로 통화 정책을 조정할 것 이라고 강조했다. 중앙은행 측은 내년 여름 기준금리가 약 2.5%가 될 것으로 예상하고 있다. 앞서 스웨덴 중앙은행은 지난 6월 기준금리를 0.75% 인상했다. 이는 22년 만의 가장 큰 증가폭이었다. 이번 스웨덴 중앙은행의 파격적인 금리 인상 단행에 대해 경제 전문가들은 스웨덴 크로나의 통화가치 하락이 큰 영향을 미친 것으로 분석했다. 지난 4일 블룸버그가 올해 들어 주요 통화의 달러화 대비 등락률을 집계한 결과 스웨덴 크로나화 16.04% 는 일본 엔화 17.92% 에 이어 주요 통화 중 두 번째로 가치 하락이 큰 것으로 나타났다. 영국 파운드화 14.95% 원화 12.75% 가 그 뒤를 이었다. 한편 미국 중앙은행인 연방준비제도 연준 는 21일 현지시간 연방공개시장위원회 FOMC 회의에서 기준금리 현재 2.50% 를 0.75% 포인트 올릴 것으로 예상된다. 일부 전문가는 1% 포인트 인상 가능성도 거론한다.,https://n.news.naver.com/mnews/article/014/0004901624,증가 인플레이션 중앙은행 스웨덴 스톡홀름
